Datetime,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR,OTHER,LOAD_H2,ELASTICITY_EL
14/01/21 16:59,418280,0.234546447,0.283066573,0.02173125,108146,219570,92961.4
14/01/21 17:59,421922,0.236451642,0.295495751,0.003411976,111772,219549,92746.4
14/01/21 18:59,417666,0.231991629,0.289376771,0.000696686,109175,219529,91563.3
14/01/21 19:59,404965,0.231036303,0.245779037,0.000357275,101673,219508,87520.3
14/01/21 20:59,387291,0.230594123,0.241189802,0.000357275,93233,219488,82643.2
14/01/21 21:59,372158,0.226947503,0.197719547,0.000357275,88042,219467,79167.4
14/01/21 22:59,361097,0.222667637,0.17286119,0.000357275,84374,219447,76471.2
14/01/21 23:59,349534,0.218491493,0.199249292,0.000357275,83318,219426,73507.2
15/01/21 00:59,345711,0.213616596,0.175793201,0.000375139,84573,219406,72678.7
15/01/21 01:59,344758,0.210428532,0.203201133,0.000464458,85860,219385,72405.3
15/01/21 02:59,345445,0.208637977,0.258909349,0.000509117,86624,219365,72465.9
15/01/21 03:59,346154,0.20259485,0.253491502,0.000562708,86918,219344,72721.4
15/01/21 04:59,350926,0.199646984,0.280516997,0.000580572,84952,219324,73997.6
15/01/21 05:59,364880,0.19674279,0.312450425,0.000589504,84416,219303,77880.1
15/01/21 06:59,391554,0.195323447,0.257060906,0.003671,95736,219283,84930.3
15/01/21 07:59,414047,0.19563461,0.250113315,0.021356111,109568,219262,91374.9
15/01/21 08:59,423852,0.193019744,0.194022663,0.064497064,112368,219242,93955.5
15/01/21 09:59,426485,0.18734783,0.116388102,0.118990427,110359,219221,93804.1
15/01/21 10:59,426979,0.181621327,0.075786119,0.164980648,108479,219201,93530.1
15/01/21 11:59,422619,0.180534983,0.058640226,0.181852958,103381,219180,91798.9
15/01/21 12:59,416044,0.183723046,0.05213881,0.172286921,98759,219160,90115.2
15/01/21 13:59,410314,0.187085797,0.053286119,0.14668817,96412,219139,88922.3
15/01/21 14:59,408087,0.191305614,0.054497167,0.104913794,96535,219119,88424.3
15/01/21 15:59,408542,0.192206351,0.039773372,0.058727073,100713,219098,89007.0
15/01/21 16:59,416432,0.189755254,0.046211048,0.023964218,111137,219078,92478.8
15/01/21 17:59,419532,0.190088254,0.042450425,0.003429841,115156,219058,93024.7
15/01/21 18:59,415203,0.192058957,0.041749292,0.000678822,111873,219037,91758.6
15/01/21 19:59,399308,0.190557729,0.049461756,0.000562708,100246,219017,86542.7
15/01/21 20:59,382220,0.184929488,0.049652975,0.000562708,91484,218996,81949.4
15/01/21 21:59,367627,0.18436175,0.055771955,0.000562708,85323,218976,78484.9
15/01/21 22:59,353368,0.183695751,0.061954674,0.000544845,79315,218955,74643.9
15/01/21 23:59,339815,0.186277864,0.076805949,0.000553776,78397,218935,71540.0
16/01/21 00:59,331546,0.184574652,0.078271955,0.000553776,76361,218915,69799.2
16/01/21 01:59,327942,0.187407879,0.082160057,0.000553776,76017,218894,68916.4
16/01/21 02:59,329239,0.184536439,0.101345609,0.000544845,78241,218874,69301.8
16/01/21 03:59,329927,0.185617323,0.145516997,0.000553776,80571,218853,69422.5
16/01/21 04:59,331248,0.188406878,0.183378187,0.000544845,80790,218833,69627.9
16/01/21 05:59,335320,0.183848603,0.218243626,0.000535913,81566,218813,70415.8
16/01/21 06:59,340473,0.180753343,0.254192635,0.001446963,80380,218792,71661.9
16/01/21 07:59,353076,0.18027841,0.276246459,0.015139526,85020,218772,75122.6
16/01/21 08:59,368571,0.181392048,0.29759915,0.061245861,91403,218751,78750.3
16/01/21 09:59,378366,0.183308162,0.340304532,0.133665496,93086,218731,80487.1
16/01/21 10:59,381581,0.183635702,0.371409349,0.178869713,91329,218711,81199.5
16/01/21 11:59,382673,0.188794468,0.449808782,0.198939632,89249,218690,80465.3
16/01/21 12:59,377040,0.191169139,0.509723796,0.192723049,84889,218670,79034.9
16/01/21 13:59,370469,0.197572559,0.533817281,0.16170265,81700,218650,77780.6
16/01/21 14:59,366887,0.196786462,0.592776204,0.110478351,82119,218629,77292.3
16/01/21 15:59,370172,0.194777546,0.63407932,0.063818241,87308,218609,78567.8
16/01/21 16:59,379003,0.19381676,0.625028329,0.027242216,95440,218588,81071.0
16/01/21 17:59,386431,0.196115003,0.595516997,0.004867871,101931,218568,82783.0
16/01/21 18:59,385728,0.1975671,0.486076487,0.001679192,101757,218548,82395.0
16/01/21 19:59,374247,0.195847511,0.424121813,0.001357645,95520,218527,79046.8
16/01/21 20:59,361816,0.193090711,0.411947592,0.000946778,90536,218507,76274.6
16/01/21 21:59,350594,0.183253571,0.383966006,0.000919984,86054,218487,74058.7
16/01/21 22:59,340625,0.172734055,0.390594901,0.000848528,82831,218466,71499.0
16/01/21 23:59,324955,0.164703848,0.403342776,0.000580572,76618,218446,68089.1
17/01/21 00:59,317128,0.159212083,0.402769121,0.000580572,75904,218426,66401.7
17/01/21 01:59,316353,0.157104904,0.439228045,0.000562708,77547,218405,66213.1
17/01/21 02:59,317656,0.151716859,0.472181303,0.000455526,80371,218385,66600.8
17/01/21 03:59,315879,0.148435993,0.477726629,0.000446594,79955,218365,66208.1
17/01/21 04:59,315938,0.147147666,0.481359774,0.000446594,79299,218344,66194.1
17/01/21 05:59,315475,0.142643982,0.476324363,0.000464458,78773,218324,66151.2
17/01/21 06:59,317583,0.145422618,0.463002833,0.003581681,77613,218304,66579.2
17/01/21 07:59,327634,0.148157583,0.447514164,0.020355742,79475,218284,68701.5
17/01/21 08:59,342165,0.143217177,0.456182719,0.062603507,80770,218263,71750.0
17/01/21 09:59,353087,0.138446001,0.407932011,0.121366306,81117,218243,74568.8
17/01/21 10:59,359309,0.132146302,0.348271955,0.166097132,81950,218223,76142.5
17/01/21 11:59,360650,0.129695206,0.283194051,0.187739063,82000,218202,75890.4
17/01/21 12:59,356730,0.130448549,0.232521247,0.180397063,80682,218182,75190.5
17/01/21 13:59,350473,0.127189518,0.188477337,0.153038732,79104,218162,73779.9
17/01/21 14:59,347049,0.125126012,0.192620397,0.109862052,80373,218142,73331.6
17/01/21 15:59,349700,0.123269948,0.200205383,0.063139418,85469,218121,74451.8
17/01/21 16:59,359090,0.124716587,0.197273372,0.024187515,93783,218101,76979.5
17/01/21 17:59,372172,0.131998909,0.209192635,0.003295861,104730,218081,80209.5
17/01/21 18:59,371270,0.14005641,0.235007082,0.001089689,102227,218061,78927.3
17/01/21 19:59,363110,0.143795833,0.230927762,0.000884255,95057,218040,76821.0
17/01/21 20:59,354006,0.147507962,0.231947592,0.000839597,88938,218020,74293.0
17/01/21 21:59,345193,0.146219634,0.240934844,0.000839597,84366,218000,72707.4
17/01/21 22:59,334107,0.146880175,0.259674221,0.000607367,78532,217980,69999.4
17/01/21 23:59,322090,0.147737239,0.265347025,0.000553776,74145,217959,67474.6
18/01/21 00:59,320549,0.150439451,0.259610482,0.000562708,74448,217939,67189.1
18/01/21 01:59,318751,0.148687107,0.268788952,0.000544845,74668,217919,66795.4
18/01/21 02:59,320691,0.149767992,0.272358357,0.000535913,77829,217899,67226.6
18/01/21 03:59,323879,0.15022109,0.312641643,0.000544845,77939,217878,67921.2
18/01/21 04:59,330404,0.152426531,0.348335694,0.000544845,75503,217858,69190.2
18/01/21 05:59,354469,0.156662724,0.38766289,0.000562708,84812,217838,74782.5
18/01/21 06:59,390011,0.161242835,0.484291785,0.003394112,99183,217818,83369.5
18/01/21 07:59,414376,0.165675552,0.537450425,0.023196077,112738,217798,89730.6
18/01/21 08:59,424321,0.169027386,0.586720963,0.080056388,111744,217777,91261.6
18/01/21 09:59,426312,0.172237285,0.598130312,0.155798681,105921,217757,91323.5
18/01/21 10:59,425918,0.174126103,0.628533995,0.202699952,101976,217737,90582.3
18/01/21 11:59,424119,0.181239196,0.663463173,0.221421161,97989,217717,89261.0
18/01/21 12:59,419326,0.189465926,0.643895184,0.21055107,93739,217697,87909.0
18/01/21 13:59,414068,0.198577018,0.632549575,0.178753597,90813,217676,87448.4
18/01/21 14:59,409097,0.204854882,0.617762039,0.124447802,90278,217656,85980.9
18/01/21 15:59,411427,0.207453371,0.642429178,0.070213463,97226,217636,87032.1
18/01/21 16:59,418857,0.214435447,0.641664306,0.026715236,105970,217616,89112.8
18/01/21 17:59,422920,0.223551997,0.628916431,0.003822843,110990,217596,89347.1
18/01/21 18:59,418787,0.237461559,0.609348442,0.000964643,107415,217576,88145.3
18/01/21 19:59,405208,0.246900191,0.592330028,0.000660959,100837,217555,85002.7
18/01/21 20:59,388293,0.254930397,0.594943343,0.000491253,93779,217535,81403.1
18/01/21 21:59,373158,0.259434083,0.63006374,0.000491253,87492,217515,78048.6
18/01/21 22:59,359524,0.265826586,0.674553824,0.000518049,80378,217495,74829.1
18/01/21 23:59,347923,0.272077154,0.707315864,0.000464458,78721,217475,72330.3
19/01/21 00:59,339008,0.277983805,0.705339943,0.000375139,75098,217455,70416.2
19/01/21 01:59,337311,0.285326176,0.743264872,0.000357275,74078,217434,69941.6
19/01/21 02:59,341191,0.292422892,0.720956091,0.000375139,77439,217414,70793.9
19/01/21 03:59,341301,0.302101719,0.70463881,0.000384071,76226,217394,70913.1
19/01/21 04:59,346921,0.312348285,0.706104816,0.000384071,75811,217374,72230.8
19/01/21 05:59,370109,0.327191339,0.675637394,0.000401934,82803,217354,77328.4
19/01/21 06:59,399553,0.334500955,0.694759207,0.004162253,95079,217334,83823.5
19/01/21 07:59,421231,0.336040397,0.673661473,0.028474815,106651,217314,89163.6
19/01/21 08:59,427864,0.339572378,0.606798867,0.082530518,106037,217294,90678.9
19/01/21 09:59,428127,0.335587298,0.576713881,0.146580987,101400,217274,90559.1
19/01/21 10:59,427893,0.334872168,0.550198301,0.180272017,98030,217253,90684.1
19/01/21 11:59,425217,0.33220817,0.538087819,0.190231056,95507,217233,89728.1
19/01/21 12:59,420238,0.328992812,0.487542493,0.182031595,93838,217213,88668.1
19/01/21 13:59,412647,0.324702029,0.466508498,0.150037622,90223,217193,87090.3
19/01/21 14:59,406697,0.322240015,0.463194051,0.098831187,90986,217173,85741.4
19/01/21 15:59,407267,0.326416159,0.478746459,0.047151364,93598,217153,85911.3
19/01/21 16:59,415329,0.334626512,0.54305949,0.012969081,101063,217133,87891.0
19/01/21 17:59,420901,0.352390137,0.558165722,0.001000371,104751,217113,88849.2
19/01/21 18:59,415908,0.369318533,0.551409349,0.000500185,101368,217093,87136.7
19/01/21 19:59,402420,0.384450915,0.585764872,0.000464458,93583,217073,84081.0
19/01/21 20:59,384887,0.393518333,0.636628895,0.000455526,85729,217053,80495.0
19/01/21 21:59,369648,0.392513875,0.652181303,0.000410866,78830,217033,77002.0
19/01/21 22:59,355158,0.405036849,0.672067989,0.000357275,71455,217013,73321.4
19/01/21 23:59,340239,0.405397143,0.690169972,0.000357275,67419,216992,70226.9
20/01/21 00:59,338488,0.413673005,0.686728045,0.000357275,67919,216972,69675.0
20/01/21 01:59,336307,0.413722137,0.696990085,0.000357275,67685,216952,69104.4
20/01/21 02:59,338951,0.420420344,0.711522663,0.000357275,69662,216932,69541.2
20/01/21 03:59,342318,0.42253844,0.741161473,0.000357275,70841,216912,70504.0
20/01/21 04:59,345672,0.423837686,0.750339943,0.000357275,68839,216892,71396.2
20/01/21 05:59,365037,0.439346738,0.744603399,0.000410866,74003,216872,76351.6
20/01/21 06:59,394699,0.44878537,0.736763456,0.004010412,87680,216852,83411.5
20/01/21 07:59,410781,0.449445911,0.745432011,0.023338988,95874,216832,87562.3
20/01/21 08:59,416533,0.445695569,0.744220963,0.06719449,96034,216812,88951.5
20/01/21 09:59,419631,0.448807206,0.739759207,0.122643564,92783,216792,88526.0
20/01/21 10:59,419682,0.456100446,0.726628895,0.156834779,88736,216772,89258.0
20/01/21 11:59,419634,0.461029934,0.726628895,0.177494203,86733,216752,89022.4
20/01/21 12:59,414119,0.461586753,0.71898017,0.172349444,84136,216732,87286.8
20/01/21 13:59,407790,0.458054772,0.738165722,0.142141846,81747,216712,85347.4
20/01/21 14:59,405063,0.463573833,0.744284703,0.08845235,82426,216692,84665.9
20/01/21 15:59,406163,0.471675007,0.746834278,0.031341947,87486,216672,85007.8
20/01/21 16:59,414966,0.487058503,0.748236544,0.006109402,94330,216652,87916.5
20/01/21 17:59,417881,0.497157674,0.751423513,0.00033048,95220,216632,88709.8
20/01/21 18:59,411555,0.501344736,0.762195468,0.000169706,90143,216612,87009.5
20/01/21 19:59,396073,0.504429079,0.762004249,0.000151843,81963,216592,83156.2
20/01/21 20:59,380337,0.510870713,0.750148726,0.00014291,75901,216572,79643.4
20/01/21 21:59,365151,0.508823583,0.750276204,0.00014291,69196,216552,76263.8
20/01/21 22:59,354889,0.510597761,0.750148726,0.00014291,65856,216532,73180.5
20/01/21 23:59,344610,0.515958512,0.749830028,0.000151843,64555,216512,71229.8
21/01/21 00:59,341688,0.517492494,0.73848442,0.00014291,64141,216492,69691.7
21/01/21 01:59,339459,0.516389774,0.7425,0.00014291,63820,216472,68513.9
21/01/21 02:59,336722,0.513016104,0.714008498,0.000151843,63771,216452,67416.5
21/01/21 03:59,338232,0.520085525,0.68832153,0.000151843,64166,216433,67659.9
21/01/21 04:59,343280,0.526281503,0.744985836,0.000151843,64421,216413,69712.1
21/01/21 05:59,359415,0.538913657,0.716048159,0.000196502,68550,216393,74194.9
21/01/21 06:59,385196,0.5437558,0.707698301,0.004769621,79731,216373,81247.8
21/01/21 07:59,402540,0.531947957,0.5748017,0.025750593,91483,216353,86204.4
21/01/21 08:59,407979,0.524141571,0.574610482,0.072651865,91591,216333,87896.2
21/01/21 09:59,408655,0.524463652,0.583470255,0.141427295,85261,216313,86032.6
21/01/21 10:59,410331,0.524332636,0.589589235,0.186997717,82176,216293,85933.2
21/01/21 11:59,408266,0.524507324,0.593668555,0.19944875,79292,216273,85496.3
21/01/21 12:59,402885,0.526123192,0.602974504,0.174001841,76202,216253,84144.7
21/01/21 13:59,400297,0.522962424,0.584235128,0.131155641,76788,216233,83744.1
21/01/21 14:59,396214,0.512879629,0.591310198,0.073321755,78245,216213,82976.8
21/01/21 15:59,397277,0.513452825,0.581621813,0.027027851,82329,216194,83360.0
21/01/21 16:59,405759,0.522836867,0.576650142,0.006547064,90331,216174,86400.6
21/01/21 17:59,408232,0.528132108,0.557974504,0.000535913,92475,216154,86722.3
21/01/21 18:59,401737,0.526090438,0.424249292,0.000187569,90165,216134,85934.9
21/01/21 19:59,386885,0.516826494,0.405956091,0.000169706,81827,216114,83467.6
21/01/21 20:59,369052,0.514904922,0.398052408,0.000169706,72260,216094,78675.7
21/01/21 21:59,356031,0.506328815,0.446494334,0.000169706,66002,216074,75989.8
21/01/21 22:59,346380,0.501775998,0.474985836,0.000169706,63006,216054,74084.1
21/01/21 23:59,335446,0.499696115,0.521706799,0.000169706,61156,216034,73543.4
22/01/21 00:59,335180,0.494815758,0.611069405,0.000169706,61904,216015,70585.0
22/01/21 01:59,334680,0.500307524,0.619546742,0.000169706,62793,215995,70097.4
22/01/21 02:59,332923,0.496011282,0.638031162,0.000169706,63063,215975,69359.0
22/01/21 03:59,333590,0.489078337,0.705594901,0.000169706,64038,215955,68885.1
22/01/21 04:59,341371,0.481615868,0.6975,0.000169706,66481,215935,71386.7
22/01/21 05:59,352862,0.477477937,0.541593484,0.000196502,69481,215915,74536.2
22/01/21 06:59,380212,0.462290965,0.482953258,0.003010042,83163,215896,80036.2
22/01/21 07:59,396780,0.440580475,0.494872521,0.016818719,95361,215876,85218.2
22/01/21 08:59,401445,0.418744427,0.515396601,0.064398813,95308,215856,85687.3
22/01/21 09:59,403664,0.402088982,0.527953258,0.124992647,93026,215836,84483.9
22/01/21 10:59,402245,0.39480666,0.506728045,0.161470421,87522,215816,84070.8
22/01/21 11:59,399995,0.381366572,0.496848442,0.177020814,85166,215796,83522.0
22/01/21 12:59,395481,0.379603312,0.521196884,0.170125408,81443,215777,82577.7
22/01/21 13:59,391060,0.380050951,0.508958924,0.142427666,79100,215757,82003.9
22/01/21 14:59,388366,0.372370121,0.512592068,0.094383114,80131,215737,82149.5
22/01/21 15:59,388525,0.373729415,0.512145893,0.043775115,83754,215717,82429.0
22/01/21 16:59,393874,0.3782331,0.519858357,0.011620369,89757,215697,84204.3
22/01/21 17:59,396342,0.382725867,0.528399434,0.000768141,92728,215678,84939.8
22/01/21 18:59,390208,0.384123374,0.550963173,0.000223296,88216,215658,83368.0
22/01/21 19:59,377638,0.385444454,0.539426345,0.000223296,81258,215638,79838.9
22/01/21 20:59,360990,0.382835047,0.549688386,0.000223296,74139,215618,76231.4
22/01/21 21:59,346095,0.375088709,0.536749292,0.000205433,67380,215598,72999.7
22/01/21 22:59,334476,0.370503139,0.522089235,0.000223296,63234,215579,70047.3
22/01/21 23:59,323877,0.368237649,0.548413598,0.000232228,62600,215559,67998.5
23/01/21 00:59,323379,0.361086343,0.49194051,0.000232228,66888,215539,67703.5
23/01/21 01:59,321382,0.349491402,0.469504249,0.000241161,69233,215519,67261.5
23/01/21 02:59,320073,0.34011282,0.431324363,0.000223296,71587,215500,66842.7
23/01/21 03:59,320191,0.337749068,0.338711048,0.000241161,74044,215480,66630.8
23/01/21 04:59,321936,0.336728232,0.298682719,0.000241161,75712,215460,67207.9
23/01/21 05:59,325096,0.339419525,0.288165722,0.000232228,74667,215440,67898.1
23/01/21 06:59,332700,0.341150032,0.272549575,0.001947149,77217,215421,69739.7
23/01/21 07:59,343622,0.338169411,0.302188386,0.012281327,79484,215401,72341.5
23/01/21 08:59,354185,0.338327723,0.35490085,0.046356427,80664,215381,75112.4
23/01/21 09:59,362655,0.336498953,0.358406516,0.094392046,82726,215361,77009.1
23/01/21 10:59,367144,0.333005186,0.387535411,0.121830764,83456,215342,78028.6
23/01/21 11:59,368538,0.331886089,0.372684136,0.147804654,82238,215322,78132.2
23/01/21 12:59,363187,0.330079155,0.354709632,0.141096816,79977,215302,76621.7
23/01/21 13:59,356288,0.319636066,0.310092068,0.120910781,79172,215282,75087.0
23/01/21 14:59,352157,0.308537895,0.252790368,0.075340358,81551,215263,74424.3
23/01/21 15:59,351447,0.301080884,0.181848442,0.030011098,86544,215243,74641.0
23/01/21 16:59,358845,0.298154854,0.15240085,0.006109402,92684,215223,76601.8
23/01/21 17:59,366677,0.300431262,0.126331445,0.00033048,98811,215204,78528.5
23/01/21 18:59,362163,0.297112182,0.111416431,0.000169706,96465,215184,77326.6
23/01/21 19:59,350762,0.293487399,0.11052408,0.000169706,88884,215164,74484.4
23/01/21 20:59,340121,0.281685015,0.091657224,0.000169706,84982,215144,71816.1
23/01/21 21:59,331780,0.274228005,0.109058073,0.000794937,80523,215125,69936.8
23/01/21 22:59,323393,0.262005277,0.117535411,0.000151843,78469,215105,67881.2
23/01/21 23:59,312803,0.250312073,0.147556657,0.000151843,77194,215085,65494.8
24/01/21 00:59,310548,0.244705668,0.165276204,0.000169706,79648,215066,64742.7
24/01/21 01:59,310456,0.241577654,0.154058073,0.000169706,82275,215046,64762.0
24/01/21 02:59,308980,0.239934492,0.138760623,0.000169706,83179,215026,64386.9
24/01/21 03:59,307967,0.241664999,0.148767705,0.000187569,82514,215007,64145.1
24/01/21 04:59,310837,0.241719589,0.111543909,0.000187569,84465,214987,64751.0
24/01/21 05:59,312207,0.246288782,0.080375354,0.000205433,84347,214967,65081.1
24/01/21 06:59,311598,0.24878355,0.059787536,0.003510226,82054,214948,65049.7
24/01/21 07:59,317196,0.24685106,0.047549575,0.0173457,82256,214928,66498.1
24/01/21 08:59,325949,0.243138932,0.029001416,0.05923619,82245,214908,68911.0
24/01/21 09:59,334951,0.242216359,0.049143059,0.119374498,82314,214889,70746.1
